source_figure,source_panel,source_file,grain,plot_role,row_order,metric_order,metric,metric_label,value,value_pct,ci95_low_pct,ci95_high_pct,ci95_halfwidth_pct,full_pass,denominator,count_label,n_points,runs,suite,suite_label,family,family_label,tier,tier_label,model_tier,model_group,model,model_label,model_order,input_source,denominator_policy,data_scope,notes
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,2,1,full_pass_rate,Full pass,0.04,4.0,,,,2.0,50.0,2/50 (4.0%),5.0,49.0,,,,,C,Tier C Regulated,F,Frontier,gpt54,GPT-5.4,6.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,2,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,40.0,0/40 (0.0%),4.0,40.0,,,,,C,Tier C Regulated,M,Mini,claude_haiku45,Claude Haiku 4.5,1.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,2,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,40.0,0/40 (0.0%),4.0,40.0,,,,,C,Tier C Regulated,M,Mini,gemini31_flash_lite,Gemini 3.1 Flash Lite,2.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,2,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,40.0,0/40 (0.0%),4.0,40.0,,,,,C,Tier C Regulated,M,Mini,gpt54_nano,GPT-5.4 nano,0.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,2,1,full_pass_rate,Full pass,0.05,5.0,,,,2.0,40.0,2/40 (5.0%),4.0,40.0,,,,,C,Tier C Regulated,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,2,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,40.0,0/40 (0.0%),4.0,40.0,,,,,C,Tier C Regulated,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,2,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,40.0,0/40 (0.0%),4.0,40.0,,,,,C,Tier C Regulated,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,3,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,20.0,0/20 (0.0%),2.0,19.0,,,,,D,Tier D Release-stage,F,Frontier,claude_opus46,Claude Opus 4.6,7.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,3,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,20.0,0/20 (0.0%),2.0,20.0,,,,,D,Tier D Release-stage,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,3,1,full_pass_rate,Full pass,0.05,5.0,,,,1.0,20.0,1/20 (5.0%),2.0,19.0,,,,,D,Tier D Release-stage,F,Frontier,gpt54,GPT-5.4,6.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,3,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,10.0,0/10 (0.0%),1.0,10.0,,,,,D,Tier D Release-stage,M,Mini,claude_haiku45,Claude Haiku 4.5,1.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,3,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,10.0,0/10 (0.0%),1.0,10.0,,,,,D,Tier D Release-stage,M,Mini,gemini31_flash_lite,Gemini 3.1 Flash Lite,2.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,3,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,10.0,0/10 (0.0%),1.0,10.0,,,,,D,Tier D Release-stage,M,Mini,gpt54_nano,GPT-5.4 nano,0.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,3,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,10.0,0/10 (0.0%),1.0,10.0,,,,,D,Tier D Release-stage,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,3,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,10.0,0/10 (0.0%),1.0,10.0,,,,,D,Tier D Release-stage,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,3,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,10.0,0/10 (0.0%),1.0,10.0,,,,,D,Tier D Release-stage,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model_group,line_point,0,1,full_pass_rate,Full pass,0.4444444444444444,44.44444444444444,,,,80.0,180.0,80/180 (44.4%),6.0,180.0,,,,,A,Tier A Consumer,F,Frontier,,,,,"observed run denominator, matching difficulty scaling curve",all latest family-tier model-group rollups,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model_group,line_point,0,1,full_pass_rate,Full pass,0.00558659217877095,0.5586592178770949,,,,1.0,179.0,1/179 (0.6%),6.0,179.0,,,,,A,Tier A Consumer,M,Mini,,,,,"observed run denominator, matching difficulty scaling curve",all latest family-tier model-group rollups,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model_group,line_point,0,1,full_pass_rate,Full pass,0.19444444444444445,19.444444444444446,,,,35.0,180.0,35/180 (19.4%),6.0,180.0,,,,,A,Tier A Consumer,T,Turbo,,,,,"observed run denominator, matching difficulty scaling curve",all latest family-tier model-group rollups,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model_group,line_point,1,1,full_pass_rate,Full pass,0.32222222222222224,32.22222222222222,,,,58.0,180.0,58/180 (32.2%),6.0,180.0,,,,,B,Tier B Operational,F,Frontier,,,,,"observed run denominator, matching difficulty scaling curve",all latest family-tier model-group rollups,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model_group,line_point,1,1,full_pass_rate,Full pass,0.011111111111111112,1.1111111111111112,,,,2.0,180.0,2/180 (1.1%),6.0,180.0,,,,,B,Tier B Operational,M,Mini,,,,,"observed run denominator, matching difficulty scaling curve",all latest family-tier model-group rollups,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model_group,line_point,1,1,full_pass_rate,Full pass,0.12222222222222222,12.222222222222221,,,,22.0,180.0,22/180 (12.2%),6.0,180.0,,,,,B,Tier B Operational,T,Turbo,,,,,"observed run denominator, matching difficulty scaling curve",all latest family-tier model-group rollups,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model_group,line_point,2,1,full_pass_rate,Full pass,0.16759776536312848,16.75977653631285,,,,30.0,179.0,30/179 (16.8%),6.0,179.0,,,,,C,Tier C Regulated,F,Frontier,,,,,"observed run denominator, matching difficulty scaling curve",all latest family-tier model-group rollups,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model_group,line_point,2,1,full_pass_rate,Full pass,0.011111111111111112,1.1111111111111112,,,,2.0,180.0,2/180 (1.1%),6.0,180.0,,,,,C,Tier C Regulated,M,Mini,,,,,"observed run denominator, matching difficulty scaling curve",all latest family-tier model-group rollups,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model_group,line_point,2,1,full_pass_rate,Full pass,0.03333333333333333,3.3333333333333335,,,,6.0,180.0,6/180 (3.3%),6.0,180.0,,,,,C,Tier C Regulated,T,Turbo,,,,,"observed run denominator, matching difficulty scaling curve",all latest family-tier model-group rollups,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model_group,line_point,3,1,full_pass_rate,Full pass,0.0335195530726257,3.35195530726257,,,,6.0,179.0,6/179 (3.4%),6.0,179.0,,,,,D,Tier D Release-stage,F,Frontier,,,,,"observed run denominator, matching difficulty scaling curve",all latest family-tier model-group rollups,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model_group,line_point,3,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,180.0,0/180 (0.0%),6.0,180.0,,,,,D,Tier D Release-stage,M,Mini,,,,,"observed run denominator, matching difficulty scaling curve",all latest family-tier model-group rollups,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model_group,line_point,3,1,full_pass_rate,Full pass,0.011111111111111112,1.1111111111111112,,,,2.0,180.0,2/180 (1.1%),6.0,180.0,,,,,D,Tier D Release-stage,T,Turbo,,,,,"observed run denominator, matching difficulty scaling curve",all latest family-tier model-group rollups,
figure_difficulty_scaling_curve,scenario-level by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,0,2,formal_mean,Scenario-level conformance,0.7780750910619221,77.80750910619221,,,,,60.0,,6.0,60.0,,,,,A,Tier A Consumer,F,Frontier,claude_opus46,Claude Opus 4.6,7.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,scenario-level by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,0,2,formal_mean,Scenario-level conformance,0.7424898861050075,74.24898861050076,,,,,59.0,,6.0,59.0,,,,,A,Tier A Consumer,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,scenario-level by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,0,2,formal_mean,Scenario-level conformance,0.7251391711275947,72.51391711275947,,,,,59.0,,6.0,59.0,,,,,A,Tier A Consumer,F,Frontier,gpt54,GPT-5.4,6.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,scenario-level by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,0,2,formal_mean,Scenario-level conformance,0.2120036744284359,21.20036744284359,,,,,59.0,,6.0,59.0,,,,,A,Tier A Consumer,M,Mini,claude_haiku45,Claude Haiku 4.5,1.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,scenario-level by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,0,2,formal_mean,Scenario-level conformance,0.02169441044471644,2.169441044471644,,,,,60.0,,6.0,60.0,,,,,A,Tier A Consumer,M,Mini,gemini31_flash_lite,Gemini 3.1 Flash Lite,2.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
